Symbol_1,date,environmentalScore,socialScore,governanceScore,ESGScore
PTTGC.BK,,,,,
PTTGC.BK,,,,,
PTTGC.BK,,,,,
PTTGC.BK,,,,,
PTTGC.BK,,,,,
PTTGC.BK,,,,,
PTTGC.BK,,,,,
BCOLO,,,,,
BCOLO,,,,,
OMN.JO,,,,,
OMN.JO,,,,,
OMN.JO,,,,,
OMN.JO,,,,,
OMN.JO,,,,,
OMN.JO,,,,,
OMN.JO,,,,,
OMN.JO,,,,,
VLK.AS,,,,,
VLK.AS,,,,,
VLK.AS,,,,,
VLK.AS,,,,,
VLK.AS,,,,,
VLK.AS,,,,,
VLK.AS,,,,,
VLK.AS,,,,,
VLK.AS,,,,,
VLK.AS,,,,,
VLK.AS,,,,,
VLK.AS,,,,,
VLK.AS,,,,,
VLK.AS,,,,,
VLK.AS,,,,,
VLK.AS,,,,,
VLK.AS,,,,,
EBRO.MC,,,,,
7248.T,,,,,
7248.T,,,,,
7248.T,,,,,
7248.T,,,,,
7248.T,,,,,
7248.T,,,,,
7248.T,,,,,
7248.T,,,,,
7248.T,,,,,
7248.T,,,,,
7248.T,,,,,
7248.T,,,,,
7248.T,,,,,
7248.T,,,,,
7248.T,,,,,
7248.T,,,,,
7248.T,,,,,
CNU.NZ,,,,,
CNU.NZ,,,,,
CNU.NZ,,,,,
CNU.NZ,,,,,
BIOGB.ST,,,,,
BIOGB.ST,,,,,
BIOGB.ST,,,,,
BIOGB.ST,,,,,
BIOGB.ST,,,,,
8309.T,,,,,
8309.T,,,,,
8309.T,,,,,
8309.T,,,,,
8309.T,,,,,
9719.T,,,,,
9719.T,,,,,
9719.T,,,,,
6754.T,,,,,
6754.T,,,,,
6754.T,,,,,
6754.T,,,,,
6754.T,,,,,
6754.T,,,,,
6754.T,,,,,
6754.T,,,,,
6754.T,,,,,
KEWSPO.KS,,,,,
KEWSPO.KS,,,,,
KEWSPO.KS,,,,,
KEWSPO.KS,,,,,
KEWSPO.KS,,,,,
KEWSPO.KS,,,,,
KEWSPO.KS,,,,,
KEWSPO.KS,,,,,
KEWSPO.KS,,,,,
KEWSPO.KS,,,,,
KEWSPO.KS,,,,,
KEWSPO.KS,,,,,
KEWSPO.KS,,,,,
KEWSPO.KS,,,,,
KEWSPO.KS,,,,,
EVKIF,,,,,
EVKIF,,,,,
EVKIF,,,,,
EVKIF,,,,,
EVKIF,,,,,
EVKIF,,,,,
EVKIF,,,,,
EVKIF,,,,,
EVKIF,,,,,
EVKIF,,,,,
EVKIF,,,,,
PFDAVVND,,,,,
CEMARGOS,,,,,
CEMARGOS,,,,,
CEMARGOS,,,,,
CEMARGOS,,,,,
CEMARGOS,,,,,
EEB,,,,,
EEB,,,,,
EEB,,,,,
EEB,,,,,
EEB,,,,,
EEB,,,,,
EEB,,,,,
EEB,,,,,
EEB,,,,,
EEB,,,,,
EEB,,,,,
EEB,,,,,
EEB,,,,,
EEB,,,,,
EEB,,,,,
EEB,,,,,
GRUPOSUR,,,,,
GRUPOSUR,,,,,
GRUPOSUR,,,,,
GRUPOSUR,,,,,
GRUPOSUR,,,,,
NUTRESA,,,,,
NUTRESA,,,,,
NUTRESA,,,,,
NUTRESA,,,,,
NUTRESA,,,,,
NUTRESA,,,,,
0026949D,,,,,
BC.SW,,,,,
BC.SW,,,,,
BC.SW,,,,,
BC.SW,,,,,
BC.SW,,,,,
3471930Z,,,,,
3471930Z,,,,,
3471930Z,,,,,
3471930Z,,,,,
3471930Z,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
7121629Z.DE,,,,,
7121629Z.DE,,,,,
7121629Z.DE,,,,,
7282.T,,,,,
7282.T,,,,,
7282.T,,,,,
7282.T,,,,,
7282.T,,,,,
7282.T,,,,,
7282.T,,,,,
CAVM,,,,,
CAVM,,,,,
CAVM,,,,,
CAVM,,,,,
unknown,,,,,
7942.T,,,,,
unknown,,,,,
TNC,2024-09-30,73,80.41,75.32,76.24
TNC,2024-09-30,73,80.41,75.32,76.24
TNC,2024-09-30,73,80.41,75.32,76.24
TNC,2024-09-30,73,80.41,75.32,76.24
TNC,2024-09-30,73,80.41,75.32,76.24
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
6175567Z.SA,,,,,
6175567Z.SA,,,,,
6175567Z.SA,,,,,
6175567Z.SA,,,,,
6175567Z.SA,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
PCX,2022-06-30,68.17,77.31,72.88,72.79
PCX,2022-06-30,68.17,77.31,72.88,72.79
PCX,2022-06-30,68.17,77.31,72.88,72.79
PCX,2022-06-30,68.17,77.31,72.88,72.79
PCX,2022-06-30,68.17,77.31,72.88,72.79
PCX,2022-06-30,68.17,77.31,72.88,72.79
PCX,2022-06-30,68.17,77.31,72.88,72.79
PCX,2022-06-30,68.17,77.31,72.88,72.79
PCX,2022-06-30,68.17,77.31,72.88,72.79
PCX,2022-06-30,68.17,77.31,72.88,72.79
PCX,2022-06-30,68.17,77.31,72.88,72.79
PCX,2022-06-30,68.17,77.31,72.88,72.79
PCX,2022-06-30,68.17,77.31,72.88,72.79
PCX,2022-06-30,68.17,77.31,72.88,72.79
PCX,2022-06-30,68.17,77.31,72.88,72.79
PCX,2022-06-30,68.17,77.31,72.88,72.79
PCX,2022-06-30,68.17,77.31,72.88,72.79
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
ADS,2021-12-31,59.78,68.22,54.54,60.85
ADS,2021-12-31,59.78,68.22,54.54,60.85
ADS,2021-12-31,59.78,68.22,54.54,60.85
DNKN,2020-03-28,60.06,71.79,71.63,67.83
GMCR,2015-12-26,54.86,63.54,60.88,59.76
GMCR,2015-12-26,54.86,63.54,60.88,59.76
GMCR,2015-12-26,54.86,63.54,60.88,59.76
GMCR,2015-12-26,54.86,63.54,60.88,59.76
GMCR,2015-12-26,54.86,63.54,60.88,59.76
GEF,2024-10-31,59,69.61,62.03,63.55
IM,,,,,
IM,,,,,
LRCX,2024-12-29,51.43,56.86,59.47,55.92
LRCX,2024-12-29,51.43,56.86,59.47,55.92
LRCX,2024-12-29,51.43,56.86,59.47,55.92
LRCX,2024-12-29,51.43,56.86,59.47,55.92
LRCX,2024-12-29,51.43,56.86,59.47,55.92
LII,2024-09-30,60.42,61.41,68.71,63.51
LII,2024-09-30,60.42,61.41,68.71,63.51
LII,2024-09-30,60.42,61.41,68.71,63.51
LII,2024-09-30,60.42,61.41,68.71,63.51
LII,2024-09-30,60.42,61.41,68.71,63.51
LII,2024-09-30,60.42,61.41,68.71,63.51
LII,2024-09-30,60.42,61.41,68.71,63.51
LII,2024-09-30,60.42,61.41,68.71,63.51
LBTYA,2024-09-30,64.23,62.41,69.88,65.51
LBTYA,2024-09-30,64.23,62.41,69.88,65.51
LBTYA,2024-09-30,64.23,62.41,69.88,65.51
LBTYA,2024-09-30,64.23,62.41,69.88,65.51
LPT,2019-09-30,75.04,75.25,80.85,77.05
MAC,2024-09-30,58.03,57.55,54.28,56.62
MAC,2024-09-30,58.03,57.55,54.28,56.62
MAC,2024-09-30,58.03,57.55,54.28,56.62
MAC,2024-09-30,58.03,57.55,54.28,56.62
MAC,2024-09-30,58.03,57.55,54.28,56.62
MAC,2024-09-30,58.03,57.55,54.28,56.62
MAC,2024-09-30,58.03,57.55,54.28,56.62
MAC,2024-09-30,58.03,57.55,54.28,56.62
MAC,2024-09-30,58.03,57.55,54.28,56.62
MAC,2024-09-30,58.03,57.55,54.28,56.62
MAC,2024-09-30,58.03,57.55,54.28,56.62
MAC,2024-09-30,58.03,57.55,54.28,56.62
MAN,2024-09-30,72.77,83.13,78.85,78.25
REGN,2024-12-31,50.43,48.1,55.56,51.36
REGN,2024-12-31,50.43,48.1,55.56,51.36
REGN,2024-12-31,50.43,48.1,55.56,51.36
REGN,2024-12-31,50.43,48.1,55.56,51.36
REGN,2024-12-31,50.43,48.1,55.56,51.36
REGN,2024-12-31,50.43,48.1,55.56,51.36
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
IMA.MI,,,,,
IMA.MI,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
4627970Z.SW,,,,,
4627970Z.SW,,,,,
unknown,,,,,
unknown,,,,,
DBHN.DE,,,,,
DBHN.DE,,,,,
DBHN.DE,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
222691Z.PA,,,,,
222691Z.PA,,,,,
222691Z.PA,,,,,
0204569D,,,,,
0204569D,,,,,
CTT.LS,,,,,
CTT.LS,,,,,
CTT.LS,,,,,
CTT.LS,,,,,
CTT.LS,,,,,
CTT.LS,,,,,
CTT.LS,,,,,
6107023Z.IS,,,,,
6107023Z.IS,,,,,
6107023Z.IS,,,,,
4113058Z.SN,,,,,
4113058Z.SN,,,,,
4113058Z.SN,,,,,
4113058Z.SN,,,,,
4113058Z.SN,,,,,
4113058Z.SN,,,,,
4113058Z.SN,,,,,
4113058Z.SN,,,,,
4113058Z.SN,,,,,
4113058Z.SN,,,,,
4113058Z.SN,,,,,
4113058Z.SN,,,,,
4113058Z.SN,,,,,
4113058Z.SN,,,,,
4113058Z.SN,,,,,
4113058Z.SN,,,,,
4113058Z.SN,,,,,
KORAILZ.KS,,,,,
KORAILZ.KS,,,,,
KORAILZ.KS,,,,,
KORAILZ.KS,,,,,
KORAILZ.KS,,,,,
KORAILZ.KS,,,,,
KORAILZ.KS,,,,,
KORAILZ.KS,,,,,
KORAILZ.KS,,,,,
KORAILZ.KS,,,,,
KORAILZ.KS,,,,,
KORAILZ.KS,,,,,
KORAILZ.KS,,,,,
KORAILZ.KS,,,,,
KORAILZ.KS,,,,,
KORAILZ.KS,,,,,
KORAILZ.KS,,,,,
FAB,,,,,
FAB,,,,,
FAB,,,,,
3042.TW,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
UNLSTD,,,,,
CSTM,2024-09-30,38.04,68.34,70.71,59.03
CSTM,2024-09-30,38.04,68.34,70.71,59.03
CSTM,2024-09-30,38.04,68.34,70.71,59.03
CSTM,2024-09-30,38.04,68.34,70.71,59.03
CSTM,2024-09-30,38.04,68.34,70.71,59.03
CSTM,2024-09-30,38.04,68.34,70.71,59.03
CSTM,2024-09-30,38.04,68.34,70.71,59.03
CSTM,2024-09-30,38.04,68.34,70.71,59.03
CSTM,2024-09-30,38.04,68.34,70.71,59.03
MDLZ,2024-12-31,68.64,61.77,67.27,65.89
MDLZ,2024-12-31,68.64,61.77,67.27,65.89
MDLZ,2024-12-31,68.64,61.77,67.27,65.89
MDLZ,2024-12-31,68.64,61.77,67.27,65.89
MDLZ,2024-12-31,68.64,61.77,67.27,65.89
MDLZ,2024-12-31,68.64,61.77,67.27,65.89
MDLZ,2024-12-31,68.64,61.77,67.27,65.89
MDLZ,2024-12-31,68.64,61.77,67.27,65.89
MDLZ,2024-12-31,68.64,61.77,67.27,65.89
MDLZ,2024-12-31,68.64,61.77,67.27,65.89
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
PDL.L,,,,,
DLG.L,,,,,
DLG.L,,,,,
5330Z,,,,,
5330Z,,,,,
SUL.AX,,,,,
SUL.AX,,,,,
SUL.AX,,,,,
SUL.AX,,,,,
SUL.AX,,,,,
SUL.AX,,,,,
SUL.AX,,,,,
SUL.AX,,,,,
SUL.AX,,,,,
SUL.AX,,,,,
SUL.AX,,,,,
SUL.AX,,,,,
SUL.AX,,,,,
SUL.AX,,,,,
SUL.AX,,,,,
4958.TW,,,,,
4958.TW,,,,,
4958.TW,,,,,
CELSIA,,,,,
CELSIA,,,,,
CELSIA,,,,,
CELSIA,,,,,
CELSIA,,,,,
6849.T,,,,,
6849.T,,,,,
6849.T,,,,,
6849.T,,,,,
6849.T,,,,,
6849.T,,,,,
6849.T,,,,,
6849.T,,,,,
6849.T,,,,,
6849.T,,,,,
6849.T,,,,,
BRG.OL,,,,,
BRG.OL,,,,,
BRG.OL,,,,,
BRG.OL,,,,,
BRG.OL,,,,,
BRG.OL,,,,,
BRG.OL,,,,,
BRG.OL,,,,,
BRG.OL,,,,,
BRG.OL,,,,,
BRG.OL,,,,,
BRG.OL,,,,,
BRG.OL,,,,,
BRG.OL,,,,,
ABBV,2024-09-30,66.41,62.2,68.9,65.84
ABBV,2024-09-30,66.41,62.2,68.9,65.84
ABBV,2024-09-30,66.41,62.2,68.9,65.84
ABBV,2024-09-30,66.41,62.2,68.9,65.84
ABBV,2024-09-30,66.41,62.2,68.9,65.84
ABBV,2024-09-30,66.41,62.2,68.9,65.84
ABBV,2024-09-30,66.41,62.2,68.9,65.84
ABBV,2024-09-30,66.41,62.2,68.9,65.84
4370569Z.MC,,,,,
4370569Z.MC,,,,,
4370569Z.MC,,,,,
4370569Z.MC,,,,,
4370569Z.MC,,,,,
6283223Z.DE,,,,,
6283223Z.DE,,,,,
6283223Z.DE,,,,,
6283223Z.DE,,,,,
6283223Z.DE,,,,,
6283223Z.DE,,,,,
6283223Z.DE,,,,,
6283223Z.DE,,,,,
6283223Z.DE,,,,,
6283223Z.DE,,,,,
6283223Z.DE,,,,,
6283223Z.DE,,,,,
6283223Z.DE,,,,,
6283223Z.DE,,,,,
6283223Z.DE,,,,,
6283223Z.DE,,,,,
6283223Z.DE,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
AFOP,2015-12-31,62.1,63.15,63.78,63.01
AFOP,2015-12-31,62.1,63.15,63.78,63.01
AFOP,2015-12-31,62.1,63.15,63.78,63.01
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
RXN,2020-03-31,62.19,65.79,63.01,63.66
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
SYNA,2024-12-28,58.87,68.96,68.79,65.54
SYNA,2024-12-28,58.87,68.96,68.79,65.54
SYNA,2024-12-28,58.87,68.96,68.79,65.54
SYNA,2024-12-28,58.87,68.96,68.79,65.54
SYNA,2024-12-28,58.87,68.96,68.79,65.54
SYNA,2024-12-28,58.87,68.96,68.79,65.54
SYNA,2024-12-28,58.87,68.96,68.79,65.54
SYNA,2024-12-28,58.87,68.96,68.79,65.54
SYNA,2024-12-28,58.87,68.96,68.79,65.54
SYNA,2024-12-28,58.87,68.96,68.79,65.54
SYNA,2024-12-28,58.87,68.96,68.79,65.54
SYNA,2024-12-28,58.87,68.96,68.79,65.54
SYNA,2024-12-28,58.87,68.96,68.79,65.54
SYNA,2024-12-28,58.87,68.96,68.79,65.54
SYNA,2024-12-28,58.87,68.96,68.79,65.54
SYNA,2024-12-28,58.87,68.96,68.79,65.54
SYNA,2024-12-28,58.87,68.96,68.79,65.54
unknown,,,,,
unknown,,,,,
0676419D,,,,,
0676419D,,,,,
MLIFE.BO,,,,,
MLIFE.BO,,,,,
MLIFE.BO,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
0145694D,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
ALTA.PA,,,,,
ALTA.PA,,,,,
ALTA.PA,,,,,
ALTA.PA,,,,,
ALTA.PA,,,,,
ALTA.PA,,,,,
ALTA.PA,,,,,
ALTA.PA,,,,,
ALTA.PA,,,,,
ALTA.PA,,,,,
ALTA.PA,,,,,
4182Z.DE,,,,,
4182Z.DE,,,,,
4182Z.DE,,,,,
4182Z.DE,,,,,
4182Z.DE,,,,,
4182Z.DE,,,,,
4182Z.DE,,,,,
4182Z.DE,,,,,
4182Z.DE,,,,,
4182Z.DE,,,,,
4182Z.DE,,,,,
4182Z.DE,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
CIMSA.IS,,,,,
CIMSA.IS,,,,,
CIMSA.IS,,,,,
CIMSA.IS,,,,,
CIMSA.IS,,,,,
CIMSA.IS,,,,,
CIMSA.IS,,,,,
CIMSA.IS,,,,,
CIMSA.IS,,,,,
CIMSA.IS,,,,,
CIMSA.IS,,,,,
CIMSA.IS,,,,,
CIMSA.IS,,,,,
CIMSA.IS,,,,,
CIMSA.IS,,,,,
CIMSA.IS,,,,,
CIMSA.IS,,,,,
FNAC.PA,,,,,
FNAC.PA,,,,,
FNAC.PA,,,,,
FNAC.PA,,,,,
FNAC.PA,,,,,
CNHI,2024-03-31,66.4,77.34,72.44,72.06
CNHI,2024-03-31,66.4,77.34,72.44,72.06
CNHI,2024-03-31,66.4,77.34,72.44,72.06
CNHI,2024-03-31,66.4,77.34,72.44,72.06
CNHI,2024-03-31,66.4,77.34,72.44,72.06
CNHI,2024-03-31,66.4,77.34,72.44,72.06
CNHI,2024-03-31,66.4,77.34,72.44,72.06
CNHI,2024-03-31,66.4,77.34,72.44,72.06
CNHI,2024-03-31,66.4,77.34,72.44,72.06
CNHI,2024-03-31,66.4,77.34,72.44,72.06
CNHI,2024-03-31,66.4,77.34,72.44,72.06
RCL.JO,,,,,
RCL.JO,,,,,
RCL.JO,,,,,
SGL.JO,,,,,
SGL.JO,,,,,
SGL.JO,,,,,
SGL.JO,,,,,
SGL.JO,,,,,
SGL.JO,,,,,
SGL.JO,,,,,
SGL.JO,,,,,
SGL.JO,,,,,
SGL.JO,,,,,
SGL.JO,,,,,
SGL.JO,,,,,
SGL.JO,,,,,
SGL.JO,,,,,
SGL.JO,,,,,
SGL.JO,,,,,
SGL.JO,,,,,
PA/.L,,,,,
unknown,,,,,
NWS,2024-12-31,75.5,63.92,61.56,66.99
NWS,2024-12-31,75.5,63.92,61.56,66.99
MFG.AX,,,,,
MFG.AX,,,,,
FSF.NZ,,,,,
FSF.NZ,,,,,
DOO.TO,,,,,
ATT.JO,,,,,
ATT.JO,,,,,
ATT.JO,,,,,
ATT.JO,,,,,
VVAR3.SA,,,,,
VVAR3.SA,,,,,
VVAR3.SA,,,,,
VVAR3.SA,,,,,
2587.T,,,,,
2587.T,,,,,
2587.T,,,,,
2587.T,,,,,
2587.T,,,,,
2587.T,,,,,
2587.T,,,,,
2587.T,,,,,
2587.T,,,,,
2587.T,,,,,
2587.T,,,,,
2587.T,,,,,
2587.T,,,,,
SCTY,2020-09-30,70.77,74.68,76.91,74.12
SCTY,2020-09-30,70.77,74.68,76.91,74.12
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
VALMT.HE,,,,,
VALMT.HE,,,,,
VALMT.HE,,,,,
VALMT.HE,,,,,
VALMT.HE,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
